feedback_id,patient_id,country,device,timestamp,issue_type,resolved,source,comments,user_rating,tags
1288,1288,Liechtenstein,Mobile,2025-10-01T20:44,labels,True,call_center,No issues,4.4,resolved
1289,1289,Switzerland,Desktop,2025-11-04T03:10,none,False,in-app_survey,No issues,,
1290,1290,Denmark,Tablet,2025-05-22T22:59,video,False,support_email,Font size adjustable,,
1291,1291,Belgium,Mobile,2025-04-03T17:54,labels,True,website_form,Hard to read buttons,3.3,resolved
1292,1292,Netherlands,Desktop,2025-04-02T12:11,contrast,True,website_form,Audio captions missing,,
1293,1293,Latvia,Tablet,2025-03-15T19:49,contrast,True,website_form,Navigation confusing,,
1294,1294,Poland,Desktop,2025-06-15T06:57,video,True,call_center,Audio captions missing,1.1,feature-request
1295,1295,Finland,Tablet,2025-04-11T21:46,labels,True,call_center,Screenreader skips sections,2.2,minor
1296,1296,Andorra,Mobile,2025-09-06T04:35,navigation,True,in-app_survey,Screenreader skips sections,,
1297,1297,San Marino,Desktop,2025-10-24T05:46,navigation,False,in-app_survey,No issues,,
1298,1298,Switzerland,Desktop,2025-07-01T18:03,none,False,chatbot,Screenreader skips sections,,
1299,1299,Germany,Tablet,2025-09-03T00:41,none,False,chatbot,Audio captions missing,,
1300,1300,Liechtenstein,Tablet,2025-05-12T20:29,labels,True,call_center,Navigation confusing,3.5,"frustrated,minor"
1301,1301,Denmark,Mobile,2025-12-01T13:51,navigation,True,in-app_survey,All accessible,2.1,"minor,bug-report,feature-request"
1302,1302,San Marino,Desktop,2025-07-05T20:22,font_size,False,call_center,Audio captions missing,,
1303,1303,Latvia,Mobile,2025-07-15T11:21,navigation,False,website_form,Color contrast poor,,
1304,1304,Bulgaria,Mobile,2025-09-28T13:23,video,False,website_form,Audio captions missing,3.9,"minor,frustrated,satisfied"
1305,1305,Slovenia,Desktop,2025-04-07T10:35,font_size,False,chatbot,Audio captions missing,1.4,"bug-report,feature-request,satisfied"
1306,1306,Finland,Mobile,2025-12-22T18:49,font_size,False,chatbot,Color contrast poor,2.8,"minor,bug-report,satisfied"
1307,1307,Sweden,Mobile,2025-06-20T19:33,video,True,in-app_survey,Screenreader skips sections,2.3,resolved
1308,1308,Portugal,Mobile,2025-06-07T23:09,font_size,False,in-app_survey,Navigation confusing,1.0,feature-request
1309,1309,Greece,Tablet,2025-08-16T10:45,font_size,False,support_email,Screenreader skips sections,,
1310,1310,Denmark,Desktop,2025-03-14T03:34,audio,False,website_form,All accessible,,
1311,1311,Czech Republic,Tablet,2025-04-04T21:09,labels,True,in-app_survey,No issues,,
1312,1312,Luxembourg,Mobile,2025-08-06T00:37,video,False,call_center,No issues,,
1313,1313,France,Mobile,2025-11-19T11:56,navigation,True,support_email,Screenreader skips sections,,
1314,1314,Iceland,Tablet,2025-06-10T22:50,none,True,support_email,All accessible,3.5,"bug-report,minor,urgent"
1315,1315,Poland,Desktop,2025-09-09T16:57,contrast,False,support_email,No issues,4.6,"minor,feature-request"
1316,1316,Lithuania,Mobile,2025-01-09T23:48,video,False,in-app_survey,Navigation confusing,2.0,"feature-request,bug-report"
1317,1317,Sweden,Tablet,2025-01-24T18:01,navigation,False,website_form,All accessible,,
1318,1318,Turkey,Mobile,2025-09-28T13:26,video,False,website_form,Navigation confusing,1.1,"feature-request,frustrated,bug-report"
1319,1319,Malta,Desktop,2025-08-10T08:05,labels,True,support_email,Screenreader skips sections,,
1320,1320,Spain,Desktop,2025-06-03T04:36,none,True,in-app_survey,Screenreader skips sections,1.5,minor
1321,1321,Spain,Desktop,2025-10-21T14:40,none,False,in-app_survey,Screenreader skips sections,1.1,"resolved,satisfied"
1322,1322,Portugal,Desktop,2025-07-26T21:14,font_size,True,in-app_survey,Audio captions missing,1.6,"urgent,minor,resolved"
1323,1323,Liechtenstein,Tablet,2025-12-06T15:18,video,True,call_center,No issues,3.1,"resolved,minor"
1324,1324,Portugal,Desktop,2025-04-09T04:56,audio,True,in-app_survey,Screenreader skips sections,,
1325,1325,Croatia,Tablet,2025-10-10T19:26,audio,False,website_form,Audio captions missing,4.4,minor
1326,1326,UK,Tablet,2025-11-09T09:48,font_size,True,in-app_survey,Screenreader skips sections,2.4,satisfied
1327,1327,Italy,Tablet,2025-07-03T21:48,video,False,in-app_survey,Screenreader skips sections,,
1328,1328,Spain,Tablet,2025-05-24T10:28,navigation,False,support_email,All accessible,4.1,"frustrated,resolved"
1329,1329,Denmark,Desktop,2025-12-12T13:29,labels,False,call_center,All accessible,3.0,"frustrated,minor,resolved"
1330,1330,Estonia,Mobile,2025-03-05T23:48,labels,False,in-app_survey,No issues,,
1331,1331,Serbia,Tablet,2025-03-13T11:00,labels,True,website_form,No issues,,
1332,1332,Turkey,Desktop,2025-01-16T12:10,navigation,False,website_form,Color contrast poor,1.1,"minor,feature-request"
1333,1333,Liechtenstein,Mobile,2025-07-28T05:31,video,True,support_email,Screenreader skips sections,,
1334,1334,Norway,Desktop,2025-09-16T06:26,labels,True,support_email,No issues,2.3,"satisfied,feature-request"
1335,1335,Sweden,Tablet,2025-05-11T23:23,none,True,support_email,All accessible,2.2,"bug-report,satisfied,urgent"
1336,1336,Greece,Tablet,2025-04-28T10:40,labels,False,chatbot,Navigation confusing,2.8,"minor,resolved"
1337,1337,Turkey,Tablet,2025-04-05T10:50,video,True,chatbot,Color contrast poor,,
1338,1338,Austria,Mobile,2025-10-16T00:20,audio,True,call_center,No issues,,
1339,1339,Portugal,Tablet,2025-08-15T19:57,video,False,in-app_survey,All accessible,,
1340,1340,Bulgaria,Desktop,2025-08-08T07:40,contrast,False,support_email,All accessible,1.8,"frustrated,minor"
1341,1341,Czech Republic,Mobile,2025-08-11T19:56,audio,True,website_form,Screenreader skips sections,,
1342,1342,Monaco,Mobile,2025-04-26T12:27,video,True,support_email,Font size adjustable,1.2,satisfied
1343,1343,Slovenia,Desktop,2025-06-15T04:28,video,False,chatbot,No issues,2.2,frustrated
1344,1344,Greece,Desktop,2025-05-15T08:12,video,False,support_email,No issues,,
1345,1345,Greece,Desktop,2025-02-02T10:35,labels,False,website_form,Navigation confusing,,
1346,1346,Serbia,Tablet,2025-01-21T13:41,navigation,False,website_form,Navigation confusing,,
1347,1347,Germany,Tablet,2025-05-11T18:48,audio,True,chatbot,Hard to read buttons,,
1348,1348,Sweden,Mobile,2025-02-03T04:09,contrast,True,website_form,Screenreader skips sections,,
1349,1349,Romania,Mobile,2025-02-14T10:48,contrast,False,call_center,Hard to read buttons,,
1350,1350,Croatia,Tablet,2025-03-18T02:52,font_size,False,website_form,Screenreader skips sections,,
1351,1351,Poland,Desktop,2025-04-02T20:43,audio,True,in-app_survey,Color contrast poor,,
1352,1352,Germany,Desktop,2025-04-05T04:32,navigation,False,call_center,Audio captions missing,,
1353,1353,Slovenia,Tablet,2025-02-02T06:37,contrast,True,website_form,All accessible,4.1,"urgent,frustrated"
1354,1354,Croatia,Desktop,2025-03-18T00:58,video,False,support_email,Navigation confusing,3.8,"feature-request,satisfied,minor"
1355,1355,Denmark,Desktop,2025-10-09T10:12,navigation,False,call_center,Screenreader skips sections,,
1356,1356,Latvia,Desktop,2025-08-20T20:42,audio,False,website_form,No issues,,
1357,1357,Ireland,Desktop,2025-10-24T23:19,none,True,chatbot,Font size adjustable,2.5,frustrated
1358,1358,Ireland,Tablet,2025-01-10T00:13,none,True,support_email,Color contrast poor,1.2,"minor,satisfied,feature-request"
1359,1359,Serbia,Tablet,2025-06-15T12:38,none,True,call_center,All accessible,,
1360,1360,Slovakia,Tablet,2025-04-03T19:06,contrast,True,chatbot,Hard to read buttons,,
1361,1361,Czech Republic,Desktop,2025-05-15T12:46,audio,True,in-app_survey,Hard to read buttons,,
1362,1362,Spain,Mobile,2025-07-21T00:19,none,True,in-app_survey,Font size adjustable,3.6,"frustrated,feature-request"
1363,1363,France,Mobile,2025-03-01T03:05,video,True,call_center,Font size adjustable,2.8,urgent
1364,1364,Norway,Desktop,2025-02-13T21:24,contrast,True,call_center,Audio captions missing,3.8,"urgent,frustrated"
1365,1365,Slovenia,Desktop,2025-01-19T01:42,contrast,False,support_email,All accessible,,
1366,1366,Latvia,Desktop,2025-11-02T18:53,none,False,chatbot,All accessible,2.1,"feature-request,minor,frustrated"
1367,1367,Italy,Mobile,2025-06-03T19:23,labels,False,chatbot,No issues,,
1368,1368,Greece,Tablet,2025-11-12T13:11,audio,False,support_email,All accessible,4.6,"satisfied,resolved,minor"
1369,1369,Slovakia,Desktop,2025-11-25T15:43,audio,False,support_email,Audio captions missing,,
1370,1370,Romania,Tablet,2025-08-15T17:55,video,True,in-app_survey,Navigation confusing,2.0,feature-request
1371,1371,Norway,Tablet,2025-06-18T20:53,video,True,chatbot,No issues,,
1372,1372,Ireland,Tablet,2025-07-03T13:56,contrast,True,chatbot,Screenreader skips sections,,
1373,1373,Poland,Tablet,2025-11-06T23:14,video,False,call_center,Screenreader skips sections,,
1374,1374,Andorra,Tablet,2025-07-08T18:22,video,False,in-app_survey,Color contrast poor,4.3,"satisfied,bug-report"
1375,1375,Estonia,Desktop,2025-12-25T06:45,contrast,True,call_center,No issues,,
1376,1376,Hungary,Desktop,2025-07-10T06:34,video,True,website_form,Hard to read buttons,,
1377,1377,Spain,Desktop,2025-05-15T03:27,navigation,False,in-app_survey,Font size adjustable,2.2,minor
1378,1378,Luxembourg,Tablet,2025-10-19T01:43,labels,True,call_center,Navigation confusing,2.5,"bug-report,satisfied"
1379,1379,San Marino,Desktop,2025-07-23T18:39,navigation,False,in-app_survey,Audio captions missing,2.0,"resolved,bug-report"
1380,1380,Poland,Tablet,2025-02-03T07:46,none,True,call_center,Audio captions missing,2.9,bug-report
1381,1381,Austria,Tablet,2025-08-02T10:19,audio,False,website_form,Audio captions missing,,
1382,1382,Monaco,Mobile,2025-02-17T05:29,navigation,False,chatbot,Hard to read buttons,3.7,"resolved,frustrated,urgent"
1383,1383,Slovakia,Desktop,2025-01-10T19:21,labels,True,website_form,Screenreader skips sections,1.5,"bug-report,minor,resolved"
1384,1384,Finland,Mobile,2025-01-10T05:14,navigation,False,website_form,All accessible,2.9,bug-report
1385,1385,Belgium,Desktop,2025-03-05T04:47,audio,True,call_center,All accessible,,
1386,1386,Andorra,Tablet,2025-06-21T17:06,labels,False,in-app_survey,Font size adjustable,3.8,frustrated
1387,1387,Lithuania,Desktop,2025-02-03T08:56,video,False,call_center,Audio captions missing,,
1388,1388,Austria,Desktop,2025-02-01T05:05,audio,True,website_form,All accessible,,
1389,1389,San Marino,Mobile,2025-09-09T15:04,none,True,chatbot,Audio captions missing,,
1390,1390,Hungary,Desktop,2025-12-23T12:00,navigation,True,chatbot,Hard to read buttons,1.2,minor
1391,1391,Sweden,Mobile,2025-04-28T15:51,font_size,True,call_center,All accessible,3.7,"satisfied,urgent,feature-request"
1392,1392,Netherlands,Desktop,2025-07-18T20:40,audio,True,website_form,No issues,,
1393,1393,Norway,Desktop,2025-08-17T02:36,font_size,True,call_center,Navigation confusing,,
1394,1394,Poland,Mobile,2025-01-25T13:02,none,False,call_center,Hard to read buttons,,
1395,1395,Switzerland,Tablet,2025-03-16T19:50,audio,False,website_form,Color contrast poor,3.9,"bug-report,resolved"
1396,1396,Slovakia,Mobile,2025-02-14T19:01,labels,True,chatbot,Screenreader skips sections,,
1397,1397,Norway,Tablet,2025-01-12T08:25,navigation,False,support_email,Font size adjustable,,
1398,1398,Greece,Mobile,2025-08-17T15:24,none,True,call_center,Navigation confusing,,
1399,1399,Spain,Mobile,2025-11-09T08:55,navigation,True,support_email,Navigation confusing,3.0,"satisfied,resolved"
1400,1400,Iceland,Mobile,2025-05-07T10:33,video,False,support_email,Font size adjustable,,
1401,1401,Iceland,Tablet,2025-03-26T22:18,font_size,False,chatbot,Navigation confusing,,
1402,1402,Austria,Desktop,2025-10-26T20:53,navigation,True,call_center,Navigation confusing,2.9,"minor,urgent,feature-request"
1403,1403,San Marino,Mobile,2025-03-09T19:04,navigation,True,call_center,Audio captions missing,2.9,"satisfied,bug-report"
1404,1404,Malta,Tablet,2025-05-17T18:26,font_size,False,in-app_survey,Audio captions missing,1.8,"bug-report,resolved"
1405,1405,Liechtenstein,Tablet,2025-02-16T13:24,navigation,True,website_form,No issues,,
1406,1406,Spain,Mobile,2025-02-18T17:17,font_size,True,call_center,Color contrast poor,4.0,urgent
1407,1407,Belgium,Mobile,2025-10-24T08:18,labels,True,website_form,Color contrast poor,3.6,urgent
1408,1408,Czech Republic,Tablet,2025-06-27T07:09,contrast,False,website_form,No issues,,
1409,1409,Serbia,Desktop,2025-09-20T00:10,contrast,False,call_center,Screenreader skips sections,,
1410,1410,Estonia,Tablet,2025-03-06T07:17,contrast,True,website_form,Font size adjustable,4.4,minor
1411,1411,Serbia,Mobile,2025-04-08T03:54,contrast,False,call_center,All accessible,,
1412,1412,San Marino,Mobile,2025-04-22T15:27,none,False,support_email,Hard to read buttons,4.6,"resolved,bug-report,urgent"
1413,1413,Serbia,Mobile,2025-10-07T11:09,video,True,chatbot,Audio captions missing,,
1414,1414,Romania,Mobile,2025-05-08T22:18,font_size,False,chatbot,All accessible,2.6,feature-request
1415,1415,Austria,Tablet,2025-12-03T14:45,none,True,call_center,Navigation confusing,,
1416,1416,Lithuania,Desktop,2025-07-09T11:14,navigation,False,support_email,All accessible,1.1,"frustrated,bug-report"
1417,1417,Andorra,Desktop,2025-01-13T11:03,none,True,in-app_survey,No issues,1.9,"frustrated,satisfied,resolved"
1418,1418,Portugal,Tablet,2025-05-15T04:18,font_size,False,support_email,No issues,3.8,feature-request
1419,1419,Italy,Tablet,2025-11-26T23:11,navigation,False,call_center,No issues,2.2,"urgent,minor,resolved"
1420,1420,Spain,Desktop,2025-02-09T05:34,contrast,False,chatbot,Navigation confusing,4.2,satisfied
1421,1421,Norway,Tablet,2025-03-08T00:20,none,True,support_email,Hard to read buttons,,
1422,1422,Italy,Mobile,2025-03-06T01:30,font_size,True,website_form,Navigation confusing,,
1423,1423,Czech Republic,Mobile,2025-04-15T05:45,contrast,True,website_form,Hard to read buttons,,
1424,1424,Estonia,Tablet,2025-08-22T12:35,audio,False,chatbot,All accessible,2.5,feature-request
1425,1425,Andorra,Mobile,2025-10-19T22:53,video,False,support_email,Audio captions missing,,
1426,1426,Germany,Desktop,2025-02-20T11:53,navigation,True,chatbot,Audio captions missing,4.4,resolved
1427,1427,Liechtenstein,Desktop,2025-01-07T13:49,video,True,call_center,No issues,2.2,feature-request
1428,1428,Hungary,Mobile,2025-04-05T00:57,font_size,False,support_email,All accessible,,
1429,1429,Sweden,Mobile,2025-01-08T04:57,video,True,support_email,Navigation confusing,3.9,"minor,bug-report"
1430,1430,Spain,Tablet,2025-05-12T16:35,labels,True,call_center,Screenreader skips sections,2.9,"frustrated,bug-report"
1431,1431,Norway,Tablet,2025-12-18T08:03,contrast,True,chatbot,Navigation confusing,1.8,"minor,urgent,frustrated"
1432,1432,Greece,Mobile,2025-06-02T16:37,contrast,False,call_center,Audio captions missing,2.6,"bug-report,feature-request,satisfied"
1433,1433,Germany,Tablet,2025-09-24T23:36,audio,True,website_form,Audio captions missing,,
1434,1434,Norway,Desktop,2025-04-03T19:24,navigation,False,website_form,Hard to read buttons,3.9,"frustrated,resolved,feature-request"
1435,1435,Slovenia,Tablet,2025-04-14T04:27,audio,False,website_form,Hard to read buttons,1.0,minor
1436,1436,Denmark,Desktop,2025-05-24T15:50,contrast,True,call_center,No issues,,
1437,1437,Liechtenstein,Desktop,2025-02-22T14:51,navigation,False,call_center,Font size adjustable,,
1438,1438,Malta,Tablet,2025-06-21T21:20,audio,True,chatbot,Font size adjustable,,
1439,1439,Austria,Desktop,2025-01-14T15:17,navigation,False,call_center,Audio captions missing,,
1440,1440,Malta,Desktop,2025-04-08T14:57,font_size,True,chatbot,Navigation confusing,3.4,"urgent,minor"
1441,1441,Croatia,Mobile,2025-10-11T09:05,font_size,True,chatbot,All accessible,,
1442,1442,Spain,Mobile,2025-01-14T12:52,labels,True,call_center,All accessible,,
1443,1443,Turkey,Mobile,2025-02-10T07:31,labels,False,chatbot,Color contrast poor,,
1444,1444,Austria,Mobile,2025-04-20T05:21,font_size,False,chatbot,Audio captions missing,,
1445,1445,Netherlands,Desktop,2025-02-26T23:00,font_size,False,call_center,Screenreader skips sections,,
1446,1446,Norway,Desktop,2025-01-16T05:02,font_size,False,support_email,Navigation confusing,,
1447,1447,Portugal,Desktop,2025-03-10T10:06,contrast,True,in-app_survey,Hard to read buttons,,
1448,1448,Iceland,Desktop,2025-07-27T15:06,navigation,False,chatbot,Screenreader skips sections,,
1449,1449,Slovakia,Desktop,2025-02-15T19:54,navigation,True,chatbot,Screenreader skips sections,,
1450,1450,Switzerland,Tablet,2025-05-02T12:54,navigation,True,call_center,All accessible,,
1451,1451,Croatia,Mobile,2025-04-26T09:42,navigation,True,website_form,All accessible,3.0,"frustrated,resolved"
1452,1452,Belgium,Desktop,2025-02-15T04:09,video,True,support_email,Navigation confusing,1.6,urgent
1453,1453,Austria,Tablet,2025-08-14T13:07,video,False,website_form,All accessible,,
1454,1454,Bulgaria,Desktop,2025-07-07T11:04,contrast,True,support_email,Audio captions missing,,
1455,1455,Latvia,Desktop,2025-06-24T22:27,video,False,chatbot,No issues,3.0,"bug-report,frustrated,feature-request"
1456,1456,Liechtenstein,Mobile,2025-03-02T04:15,audio,False,support_email,Color contrast poor,4.1,"bug-report,urgent"
1457,1457,Slovenia,Desktop,2025-01-21T11:45,navigation,False,support_email,Hard to read buttons,,
1458,1458,Turkey,Tablet,2025-11-28T23:47,audio,False,chatbot,Audio captions missing,4.1,"minor,resolved,frustrated"
1459,1459,Iceland,Mobile,2025-12-26T01:29,video,False,chatbot,All accessible,,
1460,1460,Spain,Mobile,2025-07-15T19:36,font_size,False,chatbot,Color contrast poor,2.3,"satisfied,frustrated"
1461,1461,Hungary,Tablet,2025-01-27T07:42,audio,False,call_center,Font size adjustable,,
1462,1462,Latvia,Desktop,2025-07-01T13:03,contrast,False,chatbot,Audio captions missing,1.9,resolved
